code,name_x,market,category,is225,Ncate,cate_name2,status,単位,day,memo,action,buy_price,sell_price,収益,収益率,name_x,sales_up[%],eiri_up[%],keiri_up[%],eiri/sales,,sales_2019,sales_2020,eiri_2019,eiri_2020,keiri_2019,keiri_2020,pure_2017,pure_2018,pure_2019,pure_2020,eps_2017,eps_2018,eps_2019,eps_2020,roe_2017,roe_2018,roe_2019,roe_2020,roa_2017,roa_2018,roa_2019,roa_2020
6082,(株)ライドオンエクスプレスホールディングス,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)ライドオンエクスプレスホールディングス,2.6,33.0,21.7,6.6,,20503988000.0,21034000000.0,1036745000.0,1379000000.0,1079536000.0,1314000000.0,605471000.0,535277000.0,665877000.0,798000000.0,58.5,51.2,63.59,75.94,13.87,10.58,12.73,13.48,8.46,5.32,6.72,7.54
6081,アライドアーキテクツ(株),MO,サービス業,0.0,5,service,E,,,-,,,,,,アライドアーキテクツ(株),0.0,0.0,0.0,-3.8,,4087447000.0,4087447000.0,-157057000.0,-157057000.0,-192723000.0,-192723000.0,-1575000.0,-369488000.0,-281476000.0,-281476000.0,-0.12,-26.42,-20.08,-20.08,,,,,,,,
6080,Ｍ＆Ａキャピタルパートナーズ(株),T1,サービス業,0.0,5,service,E,,,-,,,,,,Ｍ＆Ａキャピタルパートナーズ(株),0.0,0.0,0.0,46.5,,12592278000.0,12592278000.0,5855940000.0,5855940000.0,5855801000.0,5855801000.0,2603394000.0,2092201000.0,3925209000.0,3925209000.0,178.69,134.59,125.77,125.77,23.65,15.94,23.02,23.02,19.39,13.8,18.58,18.58
6078,(株)バリューＨＲ,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)バリューＨＲ,0.0,0.0,0.0,17.5,,4283630000.0,4283630000.0,748424000.0,748424000.0,806181000.0,806181000.0,297405000.0,242940000.0,553116000.0,553116000.0,52.27,42.41,46.79,46.79,13.4,10.74,21.34,21.34,5.34,2.26,4.68,4.68
6077,(株)Ｎ・フィールド,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)Ｎ・フィールド,0.0,0.0,0.0,4.6,,10482261000.0,10482261000.0,478095000.0,478095000.0,481391000.0,481391000.0,315608000.0,238244000.0,200010000.0,200010000.0,24.29,18.34,15.51,15.51,16.15,11.15,9.21,9.21,10.6,7.31,5.56,5.56
6076,(株)アメイズ,T2,サービス業,0.0,5,service,E,,,-,,,,,,(株)アメイズ,0.0,0.0,0.0,24.6,,14837000000.0,14837000000.0,3652000000.0,3652000000.0,3256000000.0,3256000000.0,1841000000.0,2036000000.0,2055000000.0,2055000000.0,121.09,133.92,135.17,135.17,21.11,19.77,17.27,17.27,6.64,7.46,7.68,7.68
6074,(株)ジェイエスエス,JQS,サービス業,0.0,5,service,E,,,-,,,,,,(株)ジェイエスエス,-2.9,-20.8,-19.8,4.4,,8729348000.0,8480000000.0,472288000.0,374000000.0,486167000.0,390000000.0,341444000.0,362742000.0,318092000.0,185000000.0,84.82,90.11,79.12,47.64,15.07,14.04,11.37,6.45,5.75,5.5,4.74,2.76
6073,(株)アサンテ,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)アサンテ,-0.5,-2.0,2.8,15.5,,14501203000.0,14432000000.0,2285486000.0,2239000000.0,2314374000.0,2380000000.0,1266133000.0,1411388000.0,1515720000.0,1580000000.0,102.59,114.36,122.81,128.02,11.67,12.1,12.09,11.78,8.95,9.28,9.43,9.54
6072,地盤ネットホールディングス(株),MO,サービス業,0.0,5,service,E,,,-,,,,,,地盤ネットホールディングス(株),-2.3,6.7,27.1,1.6,,2455269000.0,2398000000.0,35606000.0,38000000.0,34612000.0,44000000.0,176149000.0,67691000.0,17210000.0,-108000000.0,7.66,2.96,0.75,-4.74,11.85,4.71,1.18,,9.53,3.96,0.97,
6070,キャリアリンク(株),T1,サービス業,0.0,5,service,E,,,-,,,,,,キャリアリンク(株),13.3,268.9,137.9,3.3,,18624675000.0,21103379000.0,187664000.0,692239000.0,290127000.0,690225000.0,642366000.0,414281000.0,170920000.0,526655000.0,51.28,33.16,13.96,41.95,20.15,12.37,5.11,14.01,11.0,7.19,2.89,7.04
6069,トレンダーズ(株),MO,サービス業,0.0,5,service,E,,,-,,,,,,トレンダーズ(株),7.0,-53.0,-54.4,7.4,,2878038000.0,3079000000.0,483323000.0,227000000.0,491509000.0,224000000.0,141446000.0,281867000.0,317195000.0,331000000.0,19.32,38.27,43.46,45.81,7.61,14.24,14.34,14.01,6.24,11.6,11.45,9.64
6067,インパクトホールディングス(株),MO,サービス業,0.0,5,service,E,,,-,,,,,,インパクトホールディングス(株),0.0,0.0,0.0,6.5,,7909432000.0,7909432000.0,514479000.0,514479000.0,-306946000.0,-306946000.0,487305000.0,330554000.0,-1581136000.0,-1581136000.0,99.66,66.85,-288.62,-288.62,31.22,17.69,,,13.71,9.14,,
6065,ライクキッズ(株),T1,サービス業,0.0,5,service,E,,,-,,,,,,ライクキッズ(株),11.8,-27.6,-5.3,2.6,,20534060000.0,22966000000.0,830397000.0,601000000.0,2748585000.0,2603000000.0,694765000.0,1657174000.0,1994050000.0,1809000000.0,66.28,158.1,190.24,172.59,25.62,38.23,31.39,22.18,5.7,10.72,10.81,7.35
6063,日本エマージェンシーアシスタンス(株),JQS,サービス業,0.0,5,service,E,,,-,,,,,,日本エマージェンシーアシスタンス(株),0.0,0.0,0.0,3.2,,2958897000.0,2958897000.0,93512000.0,93512000.0,93184000.0,93184000.0,25255000.0,95469000.0,62576000.0,62576000.0,10.25,38.63,25.25,25.25,3.45,11.94,7.33,7.33,1.19,4.19,2.36,2.36
6062,(株)チャーム・ケア・コーポレーション,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)チャーム・ケア・コーポレーション,0.0,0.0,0.0,8.6,,16560092000.0,16560092000.0,1423074000.0,1423074000.0,1385012000.0,1385012000.0,536409000.0,615000000.0,1009418000.0,1009418000.0,41.09,46.02,35.96,35.96,24.82,16.55,22.12,22.12,4.0,3.57,5.37,5.37
6061,(株)ユニバーサル園芸社,JQS,サービス業,0.0,5,service,E,,,-,,,,,,(株)ユニバーサル園芸社,0.0,0.1,0.0,11.0,,8600000000.0,8600469000.0,948000000.0,948534000.0,955000000.0,955138000.0,625216000.0,403616000.0,500000000.0,500332000.0,130.13,84.01,104.07,104.14,10.17,6.27,7.27,7.27,8.42,5.17,5.98,5.99
6060,こころネット(株),JQS,サービス業,0.0,5,service,E,,,-,,,,,,こころネット(株),-2.3,14.1,46.5,5.6,,10717273000.0,10473000000.0,510125000.0,582000000.0,506327000.0,742000000.0,567082000.0,245691000.0,281356000.0,222000000.0,147.56,63.93,73.21,57.77,6.52,2.78,3.14,2.46,2.69,1.2,1.35,1.09
6059,(株)ウチヤマホールディングス,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)ウチヤマホールディングス,11.3,4.9,-0.4,3.5,,27209311000.0,30295000000.0,1025000000.0,1075000000.0,1326222000.0,1321000000.0,59987000.0,808629000.0,1102209000.0,2000000.0,3.1,41.83,57.02,0.1,0.41,5.25,6.79,0.01,0.2,2.7,3.67,0.01
6058,(株)ベクトル,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)ベクトル,24.5,16.4,24.3,8.9,,30141303000.0,37540318000.0,2857244000.0,3324472000.0,3020316000.0,3755306000.0,1266141000.0,1425381000.0,28964000.0,-315060000.0,28.29,31.29,0.63,-6.65,14.82,13.62,0.28,,9.93,7.67,0.11,
6054,(株)リブセンス,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)リブセンス,0.0,0.0,0.0,-0.1,,6189832000.0,6189832000.0,-5684000.0,-5684000.0,94308000.0,94308000.0,306853000.0,285188000.0,1250022000.0,1250022000.0,10.91,10.14,44.42,44.42,8.99,7.74,25.34,25.34,7.06,6.6,20.03,20.03
6049,(株)イトクロ,MO,サービス業,0.0,5,service,E,,,-,,,,,,(株)イトクロ,0.0,0.0,0.0,32.8,,4382375000.0,4382375000.0,1435770000.0,1435770000.0,1438282000.0,1438282000.0,1112821000.0,1085995000.0,920146000.0,920146000.0,54.19,52.56,44.0,44.0,19.99,15.84,11.5,11.5,17.17,13.91,10.41,10.41
6048,(株)デザインワン・ジャパン,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)デザインワン・ジャパン,411.2,0.0,0.0,19.5,,426646000.0,2181144000.0,424804000.0,424804000.0,426646000.0,426646000.0,396519000.0,395212000.0,204031000.0,204031000.0,26.36,26.18,13.5,13.5,16.56,14.19,6.82,6.82,14.32,12.38,6.28,6.28
6047,(株)Ｇｕｎｏｓｙ,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)Ｇｕｎｏｓｙ,0.0,0.0,0.0,15.3,,15017000000.0,15017000000.0,2302000000.0,2302000000.0,2289000000.0,2289000000.0,1126000000.0,501000000.0,2009000000.0,2009000000.0,50.87,21.97,85.55,85.55,14.08,5.77,18.5,18.5,11.72,4.34,14.37,14.37
6046,(株)リンクバル,MO,サービス業,0.0,5,service,E,,,-,,,,,,(株)リンクバル,0.0,0.0,0.0,37.7,,2719629000.0,2719629000.0,1026056000.0,1026056000.0,1028964000.0,1028964000.0,313028000.0,458981000.0,632586000.0,632586000.0,16.09,4.04,33.92,33.92,25.64,32.1,30.67,30.67,17.04,22.12,23.51,23.51
6045,(株)レントラックス,MO,サービス業,0.0,5,service,E,,,-,,,,,,(株)レントラックス,-8.7,-65.3,-65.7,1.9,,10409312000.0,9500000000.0,515845000.0,179000000.0,515403000.0,177000000.0,354100000.0,281307000.0,279701000.0,59000000.0,45.61,36.0,35.45,7.48,21.19,14.81,13.17,2.89,13.4,10.04,7.13,1.53
6044,(株)三機サービス,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)三機サービス,0.0,0.0,0.0,5.9,,11050444000.0,11050444000.0,652967000.0,652967000.0,659050000.0,659050000.0,360687000.0,527149000.0,431271000.0,431271000.0,64.53,93.76,74.25,74.25,21.26,21.56,15.72,15.72,10.39,11.13,9.54,9.54
6042,(株)ニッキ,T2,輸送用機器,0.0,24,transport_pro,E,,,-,,,,,,(株)ニッキ,-4.3,-18.3,-26.5,8.5,,7867447000.0,7526000000.0,782030000.0,639000000.0,976545000.0,718000000.0,492278000.0,657229000.0,801989000.0,491000000.0,262.63,350.69,426.61,259.83,7.57,9.3,10.42,6.55,3.81,4.98,5.95,3.76
6040,日本スキー場開発(株),MO,サービス業,0.0,5,service,E,,,-,,,,,,日本スキー場開発(株),0.0,0.0,0.0,9.5,,6628604000.0,6628604000.0,629782000.0,629782000.0,634992000.0,634992000.0,245337000.0,379075000.0,607015000.0,607015000.0,15.33,23.75,38.22,38.22,5.09,7.47,10.69,10.69,4.06,6.16,8.82,8.82
6039,(株)日本動物高度医療センター,MO,サービス業,0.0,5,service,E,,,-,,,,,,(株)日本動物高度医療センター,6.6,8.3,11.1,15.7,,2563690000.0,2734000000.0,397227000.0,430000000.0,404966000.0,450000000.0,229414000.0,208092000.0,294931000.0,312000000.0,98.1,87.64,122.06,128.46,18.68,13.62,16.13,14.62,4.48,3.51,4.84,5.26
6038,(株)イード,MO,サービス業,0.0,5,service,E,,,-,,,,,,(株)イード,0.0,0.0,0.0,6.0,,5192590000.0,5192590000.0,310579000.0,310579000.0,313768000.0,313768000.0,-437623000.0,50129000.0,194212000.0,194212000.0,-88.54,10.21,41.21,41.21,,2.0,8.43,8.43,,1.48,5.98,5.98
6037,(株)ファーストロジック,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)ファーストロジック,0.0,0.0,0.0,50.7,,1706610000.0,1706610000.0,865796000.0,865796000.0,865738000.0,865738000.0,514601000.0,476877000.0,564778000.0,564778000.0,43.77,40.74,48.03,48.03,22.55,17.24,17.41,17.41,19.27,16.25,15.71,15.71
6036,ＫｅｅＰｅｒ技研(株),T1,サービス業,0.0,5,service,E,,,-,,,,,,ＫｅｅＰｅｒ技研(株),0.0,0.0,0.0,15.5,,8321033000.0,8321033000.0,1286606000.0,1286606000.0,1301856000.0,1301856000.0,649048000.0,582000000.0,845661000.0,845661000.0,45.67,41.29,59.97,59.97,16.56,13.32,16.63,16.63,11.21,8.37,10.79,10.79
6035,(株)アイ・アールジャパンホールディングス,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)アイ・アールジャパンホールディングス,59.1,152.8,149.4,47.2,,4827639000.0,7682000000.0,1434208000.0,3626000000.0,1447823000.0,3611000000.0,694823000.0,821610000.0,976904000.0,2445000000.0,38.86,46.15,54.82,137.29,21.78,22.91,24.37,46.91,18.06,17.9,19.34,31.7
6033,(株)エクストリーム,MO,サービス業,0.0,5,service,E,,,-,,,,,,(株)エクストリーム,13.9,45.9,52.1,19.3,,6286111000.0,7161000000.0,945000000.0,1379000000.0,851314000.0,1295000000.0,278535000.0,174949000.0,560098000.0,966000000.0,56.51,34.59,104.48,177.54,24.52,13.91,28.09,34.26,13.5,8.33,15.23,21.52
6032,(株)インターワークス,T1,サービス業,0.0,5,service,E,,,-,,,,,,(株)インターワークス,-20.7,-76.5,-77.1,3.9,,3969607000.0,3147000000.0,526898000.0,124000000.0,533246000.0,122000000.0,583534000.0,430603000.0,339624000.0,45000000.0,60.37,44.49,35.08,4.64,23.08,15.94,12.34,1.79,18.52,13.31,10.44,1.62
6031,サイジニア(株),MO,サービス業,0.0,5,service,E,,,-,,,,,,サイジニア(株),0.0,0.0,0.0,-15.6,,691664000.0,691664000.0,-107571000.0,-107571000.0,-107501000.0,-107501000.0,-250197000.0,-120000000.0,-111776000.0,-111776000.0,-121.91,-58.05,-53.22,-53.22,,,,,,,,
6030,(株)アドベンチャー,MO,サービス業,0.0,5,service,E,,,-,,,,,,(株)アドベンチャー,0.0,0.1,0.0,1.1,,50544898000.0,50544898000.0,540000000.0,540363000.0,262584000.0,262584000.0,242035000.0,343000000.0,193000000.0,184943000.0,35.69,50.56,28.59,27.4,14.16,24.48,12.82,12.36,6.61,3.19,1.13,1.09
6029,アトラ(株),T1,サービス業,0.0,5,service,E,,,-,,,,,,アトラ(株),0.0,0.0,0.0,0.9,,2833781000.0,2833781000.0,25196000.0,25196000.0,31411000.0,31411000.0,301430000.0,269930000.0,-146664000.0,-146664000.0,34.59,30.88,-16.71,-16.71,17.19,13.5,,,8.51,6.01,,
6027,弁護士ドットコム(株),MO,サービス業,0.0,5,service,E,,,-,,,,,,弁護士ドットコム(株),31.9,-23.2,-22.8,9.5,,3132511000.0,4132000000.0,510407000.0,392000000.0,511379000.0,395000000.0,257835000.0,323346000.0,333224000.0,260000000.0,11.85,14.64,15.02,11.69,21.86,21.14,17.84,12.21,18.11,17.22,14.79,10.32
6026,ＧＭＯ　ＴＥＣＨ(株),MO,サービス業,0.0,5,service,E,,,-,,,,,,ＧＭＯ　ＴＥＣＨ(株),0.0,0.0,0.0,0.9,,2606504000.0,2606504000.0,22485000.0,22485000.0,42868000.0,42868000.0,47676000.0,-175990000.0,137545000.0,137545000.0,44.93,-165.84,129.63,129.63,5.32,,16.54,16.54,3.56,,11.34,11.34
6023,ダイハツディーゼル(株),T2,輸送用機器,0.0,24,transport_pro,E,,,-,,,,,,ダイハツディーゼル(株),4.9,1.8,13.1,4.5,,57270530000.0,60087000000.0,2626000000.0,2674000000.0,2576633000.0,2915000000.0,2319000000.0,2095000000.0,1818316000.0,1996000000.0,72.85,65.81,57.12,62.79,6.37,5.51,4.64,4.92,2.94,2.59,2.2,2.33
6022,(株)赤阪鐵工所,T2,機械,0.0,16,machine,E,,,-,,,,,,(株)赤阪鐵工所,2.8,-168.7,283.8,0.4,,9406391000.0,9667000000.0,-55332000.0,38000000.0,7295000.0,28000000.0,233000000.0,161000000.0,-46000000.0,48000000.0,152.35,105.3,-30.36,32.36,2.8,1.89,,0.62,1.88,1.21,,0.4
6018,阪神内燃機工業(株),T2,輸送用機器,0.0,24,transport_pro,E,,,-,,,,,,阪神内燃機工業(株),-4.3,19.0,19.0,8.1,,12036000000.0,11517000000.0,787651000.0,937000000.0,819000000.0,975000000.0,551209000.0,546472000.0,560000000.0,675000000.0,172.27,170.82,174.57,209.81,4.73,4.51,4.5,5.26,2.8,2.72,2.74,3.44
6016,(株)ジャパンエンジンコーポレーション,T2,輸送用機器,0.0,24,transport_pro,E,,,-,,,,,,(株)ジャパンエンジンコーポレーション,-11.8,-5.0,0.5,2.1,,11509834000.0,10151000000.0,222159000.0,211000000.0,173156000.0,174000000.0,-464317000.0,1069607000.0,314613000.0,357000000.0,-166.08,382.62,112.55,127.72,,19.84,5.6,6.15,,6.37,2.07,2.1
6013,(株)タクマ,T1,機械,0.0,16,machine,E,,,-,,,,,,(株)タクマ,10.3,-17.3,-16.5,7.1,,121950000000.0,134454000000.0,11604000000.0,9600000000.0,12334000000.0,10300000000.0,8550000000.0,7847000000.0,8853000000.0,7445000000.0,103.42,94.92,107.09,90.35,12.68,10.27,10.71,8.8,6.1,5.18,5.68,4.55
6005,三浦工業(株),T1,機械,0.0,16,machine,E,,,-,,,,,,三浦工業(株),3.4,11.1,,12.9,,138880000000.0,143645000000.0,16682000000.0,18540000000.0,,,9012000000.0,10363000000.0,12280000000.0,13746000000.0,80.08,92.08,109.09,122.01,8.13,8.82,9.8,10.31,6.43,6.2,7.05,7.34
5999,イハラサイエンス(株),JQS,金属製品,0.0,25,metal,E,,,-,,,,,,イハラサイエンス(株),-15.0,-20.1,-20.4,17.6,,17714000000.0,15054000000.0,3307000000.0,2642000000.0,3389000000.0,2698000000.0,1734000000.0,2498000000.0,2481000000.0,1880000000.0,169.63,244.11,241.86,179.64,14.56,17.55,15.41,10.79,10.04,11.37,11.16,8.29
5998,(株)アドバネクス,T1,金属製品,0.0,25,metal,E,,,-,,,,,,(株)アドバネクス,0.0,0.0,0.0,0.3,,20967281000.0,20967281000.0,66000000.0,66000000.0,69496000.0,69496000.0,67210000.0,49806000.0,-107394000.0,-107394000.0,16.46,12.21,-26.26,-26.26,1.08,0.81,,,0.36,0.25,,
5997,協立エアテック(株),JQS,金属製品,0.0,25,metal,E,,,-,,,,,,協立エアテック(株),0.0,0.0,0.0,8.5,,11245000000.0,11245058000.0,951000000.0,951000000.0,985000000.0,985122000.0,469000000.0,638732000.0,661000000.0,661812000.0,98.52,134.04,138.5,138.67,8.57,10.69,10.16,10.17,4.36,5.37,5.33,5.34
5994,(株)ファインシンター,T2,金属製品,0.0,25,metal,E,,,-,,,,,,(株)ファインシンター,-0.4,-24.2,-35.7,3.2,,40501277000.0,40322000000.0,1716318000.0,1301000000.0,1540974000.0,991000000.0,1077328000.0,462357000.0,816786000.0,552000000.0,244.75,105.05,185.58,125.43,6.77,2.82,4.89,3.39,2.48,1.0,1.74,1.18
5993,知多鋼業(株),T2,金属製品,0.0,25,metal,E,,,-,,,,,,知多鋼業(株),-5.3,-14.1,-17.8,7.8,,14250912000.0,13493231000.0,1222104000.0,1050208000.0,1775061000.0,1459785000.0,1108285000.0,1189753000.0,1254136000.0,997786000.0,115.73,124.24,130.97,104.2,7.95,7.67,7.89,6.06,5.74,5.7,5.92,4.72
5992,中央発條(株),T1,金属製品,0.0,25,metal,E,,,-,,,,,,中央発條(株),0.5,20.8,7.1,3.2,,83017352000.0,83394000000.0,2228252000.0,2692000000.0,2791814000.0,2989000000.0,2110251000.0,2089813000.0,1785744000.0,1640000000.0,336.75,333.6,285.13,262.01,4.1,3.82,3.28,3.04,2.41,2.38,2.12,1.99
5991,ニッパツ,T1,金属製品,0.0,25,metal,E,,,-,,,,,,ニッパツ,-2.4,-22.3,-32.4,3.1,,681006000000.0,664499000000.0,26650000000.0,20715000000.0,31457000000.0,21266000000.0,25098000000.0,20495000000.0,7104000000.0,4612000000.0,103.7,86.44,29.96,19.46,8.97,7.0,2.53,1.7,4.67,3.61,1.24,0.87
5990,(株)スーパーツール,JQS,金属製品,0.0,25,metal,E,,,-,,,,,,(株)スーパーツール,18.3,-2.2,-2.8,10.5,,7469318000.0,8838218000.0,946349000.0,925274000.0,853922000.0,830106000.0,463966000.0,409010000.0,601749000.0,554086000.0,223.14,196.74,291.81,270.72,5.66,4.86,6.88,6.15,3.85,3.59,4.7,4.52
5989,(株)エイチワン,T1,金属製品,0.0,25,metal,E,,,-,,,,,,(株)エイチワン,-7.1,-36.4,,2.0,,196718000000.0,182659000000.0,5648000000.0,3594000000.0,,,6058000000.0,6197000000.0,4071000000.0,1223000000.0,214.26,219.78,144.37,43.44,11.03,10.24,6.46,2.11,3.46,3.68,2.56,0.79
5988,(株)パイオラックス,T1,金属製品,0.0,25,metal,E,,,-,,,,,,(株)パイオラックス,0.0,0.0,0.0,13.6,,68298000000.0,68298000000.0,9312000000.0,9312000000.0,10321000000.0,10321000000.0,8003000000.0,8126000000.0,7421000000.0,7421000000.0,223.45,226.89,207.21,207.21,10.24,9.48,8.33,8.33,8.64,8.2,7.26,7.26
5987,(株)オーネックス,JQS,金属製品,0.0,25,metal,E,,,-,,,,,,(株)オーネックス,0.0,0.0,0.0,4.0,,6252991000.0,6252991000.0,252983000.0,252983000.0,261415000.0,261415000.0,128000000.0,229896000.0,161516000.0,161516000.0,77.28,138.82,97.53,97.53,2.38,4.19,2.9,2.9,1.28,2.22,1.57,1.57
5986,モリテック　スチール(株),T1,金属製品,0.0,25,metal,E,,,-,,,,,,モリテック　スチール(株),-9.2,-94.7,-84.7,0.2,,29389931000.0,26678000000.0,826677000.0,44000000.0,884821000.0,135000000.0,531207000.0,859210000.0,639293000.0,80000000.0,23.71,38.35,28.53,3.57,4.2,6.38,4.71,0.6,2.3,3.37,2.42,0.35
5985,サンコール(株),T1,金属製品,0.0,25,metal,E,,,-,,,,,,サンコール(株),-7.5,-59.4,-62.4,3.2,,45812000000.0,42354000000.0,3384000000.0,1375000000.0,3557000000.0,1336000000.0,1093000000.0,2125000000.0,2314000000.0,1123000000.0,34.43,66.79,72.57,35.32,3.34,6.06,6.39,3.13,2.41,4.31,4.58,2.21
5984,兼房(株),T2,金属製品,0.0,25,metal,E,,,-,,,,,,兼房(株),-6.1,-28.0,-35.5,7.3,,20207417000.0,18984000000.0,1930801000.0,1391000000.0,1939149000.0,1251000000.0,930226000.0,1045680000.0,1381062000.0,780000000.0,66.92,75.23,99.35,56.11,4.22,4.55,5.87,3.28,3.53,3.76,4.83,2.76
5983,イワブチ(株),JQS,金属製品,0.0,25,metal,E,,,-,,,,,,イワブチ(株),0.3,151.3,106.0,4.6,,9863095000.0,9893000000.0,180627000.0,454000000.0,282590000.0,582000000.0,439392000.0,294579000.0,146543000.0,682000000.0,409.24,274.33,136.41,634.84,2.82,1.88,0.94,4.3,2.27,1.51,0.76,3.44
5982,(株)マルゼン,T2,金属製品,0.0,25,metal,E,,,-,,,,,,(株)マルゼン,4.0,6.5,5.1,9.0,,51518144000.0,53580768000.0,4519329000.0,4813075000.0,4944668000.0,5197778000.0,2903630000.0,3200118000.0,3383092000.0,3593541000.0,155.52,186.37,209.21,181.68,9.37,9.92,9.8,9.71,5.98,6.25,6.29,6.42
5981,東京製綱(株),T1,金属製品,0.0,25,metal,E,,,-,,,,,,東京製綱(株),-1.4,-62.6,-50.9,0.5,,63967000000.0,63090000000.0,854000000.0,319000000.0,908000000.0,446000000.0,1882000000.0,2523000000.0,153000000.0,-2434000000.0,116.07,156.49,9.49,-151.05,8.0,9.79,0.63,,2.3,2.92,0.18,
5979,カネソウ(株),T2,金属製品,0.0,25,metal,E,,,-,,,,,,カネソウ(株),4.1,66.4,71.1,7.5,,7315228000.0,7614000000.0,341924000.0,569000000.0,307499000.0,526000000.0,157787000.0,144757000.0,199695000.0,353000000.0,110.82,101.68,140.26,247.94,1.15,1.06,1.46,2.56,1.01,0.93,1.27,2.22
5976,ネツレン,T1,金属製品,0.0,25,metal,E,,,-,,,,,,ネツレン,-7.9,-41.5,-49.2,4.3,,53015000000.0,48806000000.0,3569000000.0,2087000000.0,4080000000.0,2071000000.0,2834000000.0,3003000000.0,950000000.0,250000000.0,66.96,72.71,23.18,6.13,4.93,5.02,1.63,0.44,3.72,3.66,1.18,0.33
5975,東プレ(株),T1,金属製品,0.0,25,metal,E,,,-,,,,,,東プレ(株),6.1,-30.7,-50.5,6.5,,201365000000.0,213591000000.0,19954000000.0,13827000000.0,21704000000.0,10747000000.0,13655000000.0,16887000000.0,15372000000.0,8435000000.0,272.74,327.87,292.9,160.72,11.52,12.07,10.29,5.77,7.11,7.76,6.43,3.17
5974,中国工業(株),T2,金属製品,0.0,25,metal,E,,,-,,,,,,中国工業(株),1.6,-54.8,-22.1,0.3,,12784000000.0,12992000000.0,88444000.0,40000000.0,113000000.0,88000000.0,296242000.0,92298000.0,64000000.0,90000000.0,87.46,27.25,18.89,26.82,7.14,2.15,1.57,2.22,2.69,0.81,0.58,0.81
5973,(株)トーアミ,T2,金属製品,0.0,25,metal,E,,,-,,,,,,(株)トーアミ,3.0,-1139.3,533.3,2.2,,12696000000.0,13079000000.0,-28000000.0,291000000.0,39000000.0,247000000.0,339276000.0,-61878000.0,-72000000.0,215000000.0,55.16,-10.04,-11.65,34.68,3.08,,,2.03,2.32,,,1.42
5971,(株)共和工業所,JQS,金属製品,0.0,25,metal,E,,,-,,,,,,(株)共和工業所,0.0,0.0,0.0,11.4,,10290717000.0,10290717000.0,1177000000.0,1177000000.0,1274089000.0,1274089000.0,539565000.0,938682000.0,953282000.0,953282000.0,397.26,691.29,702.1,702.1,5.54,8.68,8.38,8.38,4.64,7.08,7.07,7.07
5970,(株)ジーテクト,T1,金属製品,0.0,25,metal,E,,,-,,,,,,(株)ジーテクト,-10.7,-48.4,-49.8,3.8,,255637000000.0,228253000000.0,16813000000.0,8677000000.0,17423000000.0,8744000000.0,9706000000.0,11532000000.0,10470000000.0,5633000000.0,222.45,264.27,243.1,131.34,9.04,9.76,8.62,4.68,4.65,5.13,4.65,2.43
5969,(株)ロブテックス,T2,金属製品,0.0,25,metal,E,,,-,,,,,,(株)ロブテックス,-6.9,-46.0,-52.2,4.2,,6096645000.0,5673000000.0,439000000.0,237000000.0,397385000.0,190000000.0,351344000.0,310651000.0,245205000.0,46000000.0,374.56,332.13,262.55,49.25,9.86,8.11,6.11,1.17,4.87,3.9,3.02,0.57
5967,ＴＯＮＥ(株),T2,金属製品,0.0,25,metal,E,,,-,,,,,,ＴＯＮＥ(株),0.0,0.0,0.0,15.9,,6177273000.0,6177273000.0,981075000.0,981075000.0,1016251000.0,1016251000.0,1052338000.0,807258000.0,878512000.0,878512000.0,510.6,391.78,424.68,424.68,20.97,13.94,13.53,13.53,14.72,10.44,10.99,10.99
5966,ＫＴＣ(株),T2,金属製品,0.0,25,metal,E,,,-,,,,,,ＫＴＣ(株),4.4,2.1,2.6,8.1,,7906513000.0,8256000000.0,652000000.0,666000000.0,681212000.0,699000000.0,452754000.0,348050000.0,374836000.0,582000000.0,188.96,145.28,156.46,242.94,4.94,3.69,3.95,5.9,3.46,2.69,2.88,4.34
5965,(株)フジマック,T2,金属製品,0.0,25,metal,E,,,-,,,,,,(株)フジマック,2.5,-13.8,-16.1,4.7,,36899822000.0,37812000000.0,2047225000.0,1765000000.0,2180181000.0,1829000000.0,1502887000.0,1965157000.0,1496055000.0,1109000000.0,114.66,149.94,114.15,84.62,10.0,11.55,8.19,5.97,4.61,5.55,4.2,3.09
5964,東洋刃物(株),T2,金属製品,0.0,25,metal,E,,,-,,,,,,東洋刃物(株),-13.5,-61.1,-65.9,3.3,,5690000000.0,4920000000.0,422000000.0,164000000.0,352000000.0,120000000.0,265000000.0,246000000.0,569000000.0,68000000.0,169.77,160.26,367.5,45.99,17.41,14.07,23.98,3.73,4.2,3.67,7.72,1.11
