code,name_x,market,category,is225,Ncate,cate_name2,status,単位
3320,クロスプラス(株),T2,卸売業,0.0,12.0,oroshi,E,
3321,ミタチ産業(株),T1,卸売業,0.0,12.0,oroshi,C,
3322,アルファグループ(株),JQS,卸売業,0.0,12.0,oroshi,E,
3323,レカム(株),JQS,卸売業,0.0,12.0,oroshi,E,
3326,(株)ランシステム,JQS,サービス業,0.0,5.0,service,E,
3328,ＢＥＥＮＯＳ(株),T1,小売業,0.0,13.0,small_sell,A,
3329,東和フードサービス(株),JQS,小売業,0.0,13.0,small_sell,E,
3333,(株)あさひ,T1,小売業,0.0,13.0,small_sell,E,
3341,日本調剤(株),T1,小売業,0.0,13.0,small_sell,E,
3344,(株)ワンダーコーポレーション,JQS,小売業,0.0,13.0,small_sell,E,
3346,２１ＬＡＤＹ(株),T2,小売業,0.0,13.0,small_sell,E,
3347,(株)トラスト,T2,小売業,0.0,13.0,small_sell,E,
3349,(株)コスモス薬品,T1,小売業,0.0,13.0,small_sell,E,
3350,(株)レッド・プラネット・ジャパン,JQS,卸売業,0.0,12.0,oroshi,E,
3352,(株)バッファロー,JQS,小売業,0.0,13.0,small_sell,E,
3353,(株)メディカル一光グループ,JQS,小売業,0.0,13.0,small_sell,E,
3355,クリヤマホールディングス(株),T2,卸売業,0.0,12.0,oroshi,E,
3356,(株)テリロジー,JQS,卸売業,0.0,12.0,oroshi,1,1.0
3358,ワイエスフード(株),JQS,小売業,0.0,13.0,small_sell,E,
3359,(株)ｃｏｔｔａ,MO,卸売業,0.0,12.0,oroshi,E,
3360,シップヘルスケアホールディングス(株),T1,卸売業,0.0,12.0,oroshi,E,
3361,(株)トーエル,T1,小売業,0.0,13.0,small_sell,E,
3370,(株)フジタコーポレーション,JQS,小売業,0.0,13.0,small_sell,E,
3371,(株)ソフトクリエイトホールディングス,T1,情報・通信,0.0,15.0,infomation,E,
3372,(株)関門海,T2,小売業,0.0,13.0,small_sell,E,
3374,内外テック(株),JQS,卸売業,0.0,12.0,oroshi,C,
3375,(株)ＺＯＡ,JQS,小売業,0.0,13.0,small_sell,E,
3376,(株)オンリー,T1,小売業,0.0,13.0,small_sell,E,
3377,(株)バイク王＆カンパニー,T2,卸売業,0.0,12.0,oroshi,E,
3382,(株)セブン＆アイ・ホールディングス,T1,小売業,1.0,13.0,small_sell,E,
3384,(株)アークコア,T2,卸売業,0.0,12.0,oroshi,E,
3386,コスモ・バイオ(株),JQS,卸売業,0.0,12.0,oroshi,E,
3387,(株)クリエイト・レストランツ・ホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3388,明治電機工業(株),T1,卸売業,0.0,12.0,oroshi,E,
3390,ＩＮＥＳＴ(株),JQS,卸売業,0.0,12.0,oroshi,E,
3391,(株)ツルハホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3392,デリカフーズホールディングス(株),T1,卸売業,0.0,12.0,oroshi,E,
3393,スターティアホールディングス(株),T1,卸売業,0.0,12.0,oroshi,E,
3395,(株)サンマルクホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3396,(株)フェリシモ,T1,小売業,0.0,13.0,small_sell,E,
3397,(株)トリドールホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3399,(株)丸千代山岡家,JQS,小売業,0.0,13.0,small_sell,E,
3401,帝人(株),T1,繊維製品,1.0,22.0,fiber,0,1.0
3402,東レ(株),T1,繊維製品,1.0,22.0,fiber,E,
3405,(株)クラレ,T1,化学,1.0,10.0,chemical,E,
3407,旭化成(株),T1,化学,1.0,10.0,chemical,C,
3408,サカイオーベックス(株),T1,繊維製品,0.0,22.0,fiber,E,
3409,北日本紡績(株),T2,繊維製品,0.0,22.0,fiber,E,
3415,(株)ＴＯＫＹＯ　ＢＡＳＥ,T1,小売業,0.0,13.0,small_sell,E,
3416,ピクスタ(株),MO,小売業,0.0,13.0,small_sell,E,
3417,大木ヘルスケアホールディングス(株),JQS,卸売業,0.0,12.0,oroshi,C,
3418,(株)バルニバービ,MO,小売業,0.0,13.0,small_sell,E,
3419,アートグリーン(株),T2,卸売業,0.0,12.0,oroshi,E,
3420,(株)ケー・エフ・シー,T2,金属製品,0.0,25.0,metal,E,
3421,(株)稲葉製作所,T1,金属製品,0.0,25.0,metal,E,
3422,(株)丸順,T2,金属製品,0.0,25.0,metal,E,
3423,(株)エスイー,JQS,金属製品,0.0,25.0,metal,E,
3424,ミヤコ(株),JQS,金属製品,0.0,25.0,metal,E,
3426,アトムリビンテック(株),JQS,金属製品,0.0,25.0,metal,E,
3431,宮地エンジニアリンググループ(株),T1,金属製品,0.0,25.0,metal,E,
3433,トーカロ(株),T1,金属製品,0.0,25.0,metal,E,
3434,(株)アルファ,T1,金属製品,0.0,25.0,metal,E,
3435,サンコーテクノ(株),T2,金属製品,0.0,25.0,metal,E,
3436,(株)ＳＵＭＣＯ,T1,金属製品,1.0,25.0,metal,C,
3437,特殊電極(株),JQS,金属製品,0.0,25.0,metal,E,
3439,(株)三ツ知,JQS,金属製品,0.0,25.0,metal,E,
3440,日創プロニティ(株),T2,金属製品,0.0,25.0,metal,E,
3441,(株)山王,JQS,金属製品,0.0,25.0,metal,E,
3442,(株)ＭＩＥコーポレーション,T2,金属製品,0.0,25.0,metal,E,
3443,川田テクノロジーズ(株),T1,金属製品,0.0,25.0,metal,E,
3444,(株)菊池製作所,JQS,金属製品,0.0,25.0,metal,E,
3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,T1,金属製品,0.0,25.0,metal,A,
3446,(株)ジェイテックコーポレーション,MO,金属製品,0.0,25.0,metal,C,
3447,信和(株),T1,金属製品,0.0,25.0,metal,E,
3449,(株)テクノフレックス,T2,金属製品,0.0,25.0,metal,E,
3451,トーセイ・リート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3452,(株)ビーロット,T1,不動産業,0.0,7.0,assets,E,
3453,ケネディクス商業リート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3454,ファーストブラザーズ(株),T1,不動産業,0.0,7.0,assets,E,
3455,ヘルスケア＆メディカル投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3457,(株)ハウスドゥ,T1,不動産業,0.0,7.0,assets,E,
3458,(株)シーアールイー,T1,不動産業,0.0,7.0,assets,E,
3459,サムティ・レジデンシャル投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3460,ジャパン・シニアリビング投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3461,(株)パルマ,MO,不動産業,0.0,7.0,assets,C,
3462,野村不動産マスターファンド投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3463,いちごホテルリート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3464,プロパティエージェント(株),T1,不動産業,0.0,7.0,assets,E,
3465,ケイアイスター不動産(株),T1,不動産業,0.0,7.0,assets,E,
3466,ラサールロジポート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3467,アグレ都市デザイン(株),T1,不動産業,0.0,7.0,assets,E,
3468,スターアジア不動産投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3469,(株)デュアルタップ,T2,不動産業,0.0,7.0,assets,E,
3470,マリモ地方創生リート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3471,三井不動産ロジスティクスパーク投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3472,大江戸温泉リート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3473,さくら総合リート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3474,Ｇ−ＦＡＣＴＯＲＹ(株),MO,不動産業,0.0,7.0,assets,E,
3475,(株)グッドコムアセット,T1,不動産業,0.0,7.0,assets,E,
3476,投資法人みらい,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3477,フォーライフ(株),MO,不動産業,0.0,7.0,assets,E,
3478,森トラスト・ホテルリート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3479,(株)ティーケーピー,MO,不動産業,0.0,7.0,assets,E,
3480,(株)ジェイ・エス・ビー,T1,不動産業,0.0,7.0,assets,E,
3481,三菱地所物流リート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3482,ロードスターキャピタル(株),MO,不動産業,0.0,7.0,assets,E,
3484,(株)テンポイノベーション,T1,不動産業,0.0,7.0,assets,E,
3486,(株)グローバル・リンク・マネジメント,T1,不動産業,0.0,7.0,assets,E,
3487,CREロジスティクスファンド投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3488,ザイマックス・リート投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3489,(株)フェイスネットワーク,MO,不動産業,0.0,7.0,assets,E,
3490,(株)アズ企画設計,JQS,不動産業,0.0,7.0,assets,E,
3491,(株)ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,MO,不動産業,0.0,7.0,assets,E,
3492,タカラレーベン不動産投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3493,伊藤忠アドバンス・ロジスティクス投資法人,T1,REIT銘柄一覧,0.0,0.0,REIT,E,
3494,(株)マリオン,JQS,不動産業,0.0,7.0,assets,E,
3495,香陵住販(株),JQS,不動産業,0.0,7.0,assets,E,
3496,(株)アズーム,MO,不動産業,0.0,7.0,assets,E,
3497,(株)リーガル不動産,MO,不動産業,0.0,7.0,assets,E,
3498,霞ヶ関キャピタル(株),MO,不動産業,0.0,7.0,assets,E,
3501,住江織物(株),T1,繊維製品,0.0,22.0,fiber,E,
3504,(株)丸八ホールディングス,T2,繊維製品,0.0,22.0,fiber,E,
3512,日本フエルト(株),T1,繊維製品,0.0,22.0,fiber,E,
3513,イチカワ(株),T1,繊維製品,0.0,22.0,fiber,E,
3515,(株)フジコー,JQS,繊維製品,0.0,22.0,fiber,E,
3521,エコナックホールディングス(株),T1,サービス業,0.0,5.0,service,E,
3524,日東製網(株),T1,繊維製品,0.0,22.0,fiber,E,
3526,芦森工業(株),T1,輸送用機器,0.0,24.0,transport_pro,E,
3528,(株)プロスペクト,T2,不動産業,0.0,7.0,assets,E,
3529,アツギ(株),T1,繊維製品,0.0,22.0,fiber,E,
3536,アクサスホールディングス(株),JQS,小売業,0.0,13.0,small_sell,E,
3537,昭栄薬品(株),JQS,卸売業,0.0,12.0,oroshi,E,
3538,(株)ウイルプラスホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3539,(株)ＪＭホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3540,(株)歯愛メディカル,JQS,卸売業,0.0,12.0,oroshi,E,
3541,(株)農業総合研究所,MO,卸売業,0.0,12.0,oroshi,E,
3542,(株)ベガコーポレーション,MO,小売業,0.0,13.0,small_sell,E,
3543,(株)コメダホールディングス,T1,卸売業,0.0,12.0,oroshi,E,
3544,サツドラホールディングス(株),T1,小売業,0.0,13.0,small_sell,E,
3546,アレンザホールディングス(株),T1,小売業,0.0,13.0,small_sell,E,
3547,(株)串カツ田中ホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3548,(株)バロックジャパンリミテッド,T1,小売業,0.0,13.0,small_sell,E,
3549,(株)クスリのアオキホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3550,(株)スタジオアタオ,MO,小売業,0.0,13.0,small_sell,E,
3551,ダイニック(株),T1,繊維製品,0.0,22.0,fiber,E,
3553,共和レザー(株),T1,化学,0.0,10.0,chemical,E,
3556,リネットジャパングループ(株),MO,小売業,0.0,13.0,small_sell,E,
3557,ユナイテッド＆コレクティブ(株),MO,小売業,0.0,13.0,small_sell,E,
3558,(株)ロコンド,MO,小売業,0.0,13.0,small_sell,E,
3559,(株)ピーバンドットコム,T1,卸売業,0.0,12.0,oroshi,E,
3560,(株)ほぼ日,JQS,小売業,0.0,13.0,small_sell,E,
3561,(株)力の源ホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3562,(株)Ｎｏ．１,JQS,卸売業,0.0,12.0,oroshi,E,
3563,(株)スシローグローバルホールディングス,T1,小売業,0.0,13.0,small_sell,E,
3564,(株)ＬＩＸＩＬビバ,T1,小売業,0.0,13.0,small_sell,E,
3565,アセンテック(株),T1,卸売業,0.0,12.0,oroshi,E,
3566,ユニフォームネクスト(株),MO,小売業,0.0,13.0,small_sell,E,
3569,セーレン(株),T1,繊維製品,0.0,22.0,fiber,E,
3571,(株)ソトー,T1,繊維製品,0.0,22.0,fiber,E,
3577,東海染工(株),T1,繊維製品,0.0,22.0,fiber,E,
3578,倉庫精練(株),T2,繊維製品,0.0,22.0,fiber,E,
3580,小松マテーレ(株),T1,繊維製品,0.0,22.0,fiber,E,
3583,オーベクス(株),T2,繊維製品,0.0,22.0,fiber,E,
3591,(株)ワコールホールディングス,T1,繊維製品,0.0,22.0,fiber,E,
3593,(株)ホギメディカル,T1,繊維製品,0.0,22.0,fiber,E,
3597,(株)自重堂,T2,繊維製品,0.0,22.0,fiber,E,
3598,山喜(株),T2,繊維製品,0.0,22.0,fiber,E,
3600,(株)フジックス,T2,繊維製品,0.0,22.0,fiber,E,
3604,川本産業(株),T2,繊維製品,0.0,22.0,fiber,E,
3607,(株)クラウディアホールディングス,T1,繊維製品,0.0,22.0,fiber,E,
3608,(株)ＴＳＩホールディングス,T1,繊維製品,0.0,22.0,fiber,E,
3611,(株)マツオカコーポレーション,T1,繊維製品,0.0,22.0,fiber,C,
3612,(株)ワールド,T1,繊維製品,0.0,22.0,fiber,E,
3622,ネットイヤーグループ(株),MO,情報・通信,0.0,15.0,infomation,E,
3623,ビリングシステム(株),MO,情報・通信,0.0,15.0,infomation,C,
3624,アクセルマーク(株),MO,情報・通信,0.0,15.0,infomation,E,
3625,テックファームホールディングス(株),JQG,情報・通信,0.0,15.0,infomation,E,
3626,ＴＩＳ(株),T1,情報・通信,0.0,15.0,infomation,E,
3627,ネオス(株),T1,情報・通信,0.0,15.0,infomation,0,1.0
3628,(株)データホライゾン,MO,情報・通信,0.0,15.0,infomation,E,
3630,(株)電算システム,T1,情報・通信,0.0,15.0,infomation,E,
3632,グリー(株),T1,情報・通信,0.0,15.0,infomation,E,
3633,ＧＭＯペパボ(株),T2,情報・通信,0.0,15.0,infomation,E,
3634,(株)ソケッツ,MO,情報・通信,0.0,15.0,infomation,E,
3635,(株)コーエーテクモホールディングス,T1,情報・通信,0.0,15.0,infomation,E,
3636,(株)三菱総合研究所,T1,情報・通信,0.0,15.0,infomation,E,
3639,(株)ボルテージ,T1,情報・通信,0.0,15.0,infomation,E,
3640,(株)電算,T1,情報・通信,0.0,15.0,infomation,E,
3641,(株)パピレス,JQS,情報・通信,0.0,15.0,infomation,E,
3645,(株)メディカルネット,MO,情報・通信,0.0,15.0,infomation,E,
3646,(株)駅探,MO,情報・通信,0.0,15.0,infomation,E,
3647,(株)ジー・スリーホールディングス,T2,情報・通信,0.0,15.0,infomation,E,
3648,ＡＧＳ(株),T1,情報・通信,0.0,15.0,infomation,E,
3649,(株)ファインデックス,T1,情報・通信,0.0,15.0,infomation,E,
3652,(株)ディジタルメディアプロフェッショナル,MO,情報・通信,0.0,15.0,infomation,E,
3653,(株)モルフォ,MO,情報・通信,0.0,15.0,infomation,E,
3655,(株)ブレインパッド,T1,情報・通信,0.0,15.0,infomation,E,
3656,ＫＬａｂ(株),T1,情報・通信,0.0,15.0,infomation,E,
3657,ポールトゥウィン・ピットクルーホールディングス(株),T1,情報・通信,0.0,15.0,infomation,E,
3658,(株)イーブックイニシアティブジャパン,T1,情報・通信,0.0,15.0,infomation,E,
3659,(株)ネクソン,T1,情報・通信,0.0,15.0,infomation,E,
3660,(株)アイスタイル,T1,情報・通信,0.0,15.0,infomation,1,1.0
3661,(株)エムアップホールディングス,T1,情報・通信,0.0,15.0,infomation,E,
3662,(株)エイチーム,T1,情報・通信,0.0,15.0,infomation,E,
3663,アートスパークホールディングス(株),T2,情報・通信,0.0,15.0,infomation,E,
3664,(株)モブキャストホールディングス,MO,情報・通信,0.0,15.0,infomation,E,
3665,(株)エニグモ,T1,情報・通信,0.0,15.0,infomation,E,
3666,(株)テクノスジャパン,T1,情報・通信,0.0,15.0,infomation,1,1.0
3667,(株)ｅｎｉｓｈ,T1,情報・通信,0.0,15.0,infomation,E,
3668,(株)コロプラ,T1,情報・通信,0.0,15.0,infomation,E,
3670,協立情報通信(株),JQS,情報・通信,0.0,15.0,infomation,E,
3671,ソフトマックス(株),MO,情報・通信,0.0,15.0,infomation,AA,
3672,(株)オルトプラス,T1,情報・通信,0.0,15.0,infomation,E,
3673,(株)ブロードリーフ,T1,情報・通信,0.0,15.0,infomation,E,
3674,(株)オークファン,MO,情報・通信,0.0,15.0,infomation,E,
3675,(株)クロス・マーケティンググループ,T1,情報・通信,0.0,15.0,infomation,B,
3676,(株)デジタルハーツホールディングス,T1,情報・通信,0.0,15.0,infomation,E,
3677,(株)システム情報,T1,情報・通信,0.0,15.0,infomation,B,
3678,(株)メディアドゥ,T1,情報・通信,0.0,15.0,infomation,E,
3679,(株)じげん,T1,情報・通信,0.0,15.0,infomation,E,
3680,(株)ホットリンク,MO,情報・通信,0.0,15.0,infomation,E,
3681,(株)ブイキューブ,T1,情報・通信,0.0,15.0,infomation,E,
3682,エンカレッジ・テクノロジ(株),T1,情報・通信,0.0,15.0,infomation,E,
3683,(株)サイバーリンクス,T1,情報・通信,0.0,15.0,infomation,E,
3686,(株)ディー・エル・イー,T1,情報・通信,0.0,15.0,infomation,E,
3687,(株)フィックスターズ,T1,情報・通信,0.0,15.0,infomation,E,
3688,(株)ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,T1,情報・通信,0.0,15.0,infomation,E,
3689,(株)イグニス,MO,情報・通信,0.0,15.0,infomation,E,
3690,(株)イルグルム,MO,情報・通信,0.0,15.0,infomation,E,
3691,(株)リアルワールド,MO,情報・通信,0.0,15.0,infomation,E,
3692,(株)ＦＦＲＩ,MO,情報・通信,0.0,15.0,infomation,E,
3694,(株)オプティム,T1,情報・通信,0.0,15.0,infomation,E,
3695,ＧＭＯリサーチ(株),MO,情報・通信,0.0,15.0,infomation,E,
3696,(株)セレス,T1,情報・通信,0.0,15.0,infomation,E,
3697,(株)ＳＨＩＦＴ,T1,情報・通信,0.0,15.0,infomation,E,
3698,(株)ＣＲＩ・ミドルウェア,MO,情報・通信,0.0,15.0,infomation,C,
3708,特種東海製紙(株),T1,パルプ・紙,0.0,6.0,paper,E,
3710,ジョルダン(株),JQS,情報・通信,0.0,15.0,infomation,E,
3712,(株)情報企画,T2,情報・通信,0.0,15.0,infomation,E,
3719,(株)ジェクシード,JQS,情報・通信,0.0,15.0,infomation,E,
3723,日本ファルコム(株),MO,情報・通信,0.0,15.0,infomation,E,
3726,(株)フォーシーズホールディングス,T2,小売業,0.0,13.0,small_sell,E,
3727,(株)アプリックス,MO,情報・通信,0.0,15.0,infomation,E,
3733,(株)ソフトウェア・サービス,JQS,情報・通信,0.0,15.0,infomation,C,
3738,(株)ティーガイア,T1,情報・通信,0.0,15.0,infomation,E,
3739,コムシード(株),T2,情報・通信,0.0,15.0,infomation,E,
3741,(株)セック,T1,情報・通信,0.0,15.0,infomation,C,
3744,サイオス(株),T2,情報・通信,0.0,15.0,infomation,C,
3747,(株)インタートレード,T2,情報・通信,0.0,15.0,infomation,E,
3750,ＦＲＡＣＴＡＬＥ(株),T2,情報・通信,0.0,15.0,infomation,E,
3751,日本アジアグループ(株),T1,情報・通信,0.0,15.0,infomation,E,
3753,(株)フライトホールディングス,T2,情報・通信,0.0,15.0,infomation,E,
3758,(株)アエリア,JQS,情報・通信,0.0,15.0,infomation,E,
3760,(株)ケイブ,JQS,情報・通信,0.0,15.0,infomation,E,
3762,テクマトリックス(株),T1,情報・通信,0.0,15.0,infomation,E,
3763,(株)プロシップ,T1,情報・通信,0.0,15.0,infomation,E,
3765,ガンホー・オンライン・エンターテイメント(株),T1,情報・通信,0.0,15.0,infomation,E,
3766,システムズ・デザイン(株),JQS,情報・通信,0.0,15.0,infomation,E,
3768,リスクモンスター(株),T2,情報・通信,0.0,15.0,infomation,E,
3769,ＧＭＯペイメントゲートウェイ(株),T1,情報・通信,0.0,15.0,infomation,E,
3770,(株)ザッパラス,T1,情報・通信,0.0,15.0,infomation,E,
3771,(株)システムリサーチ,T1,情報・通信,0.0,15.0,infomation,E,
3772,ウェルス・マネジメント(株),T2,不動産業,0.0,7.0,assets,E,
3773,(株)アドバンスト・メディア,MO,情報・通信,0.0,15.0,infomation,E,
3774,(株)インターネットイニシアティブ,T1,情報・通信,0.0,15.0,infomation,E,
3775,(株)ガイアックス,T2,情報・通信,0.0,15.0,infomation,E,
3776,(株)ブロードバンドタワー,JQS,情報・通信,0.0,15.0,infomation,1,2.0
3777,(株)ＦＨＴホールディングス,JQG,情報・通信,0.0,15.0,infomation,E,
3778,さくらインターネット(株),T1,情報・通信,0.0,15.0,infomation,A,
3779,ジェイ・エスコム　ホールディングス(株),JQS,情報・通信,0.0,15.0,infomation,E,
3782,(株)ディー・ディー・エス,MO,情報・通信,0.0,15.0,infomation,1,1.0
3784,(株)ヴィンクス,T1,情報・通信,0.0,15.0,infomation,E,
3787,(株)テクノマセマティカル,T2,情報・通信,0.0,15.0,infomation,E,
3788,ＧＭＯクラウド(株),T1,情報・通信,0.0,15.0,infomation,E,
3791,(株)ＩＧポート,JQS,情報・通信,0.0,15.0,infomation,E,
3793,(株)ドリコム,MO,情報・通信,0.0,15.0,infomation,E,
3796,(株)いい生活,T2,情報・通信,0.0,15.0,infomation,E,
3798,ＵＬＳグループ(株),JQS,情報・通信,0.0,15.0,infomation,E,
3799,キーウェアソリューションズ(株),T2,情報・通信,0.0,15.0,infomation,C,
3800,(株)ユニリタ,JQS,情報・通信,0.0,15.0,infomation,E,
3802,(株)エコミック,JQS,情報・通信,0.0,15.0,infomation,E,
3803,イメージ情報開発(株),JQG,情報・通信,0.0,15.0,infomation,E,
3804,(株)システム　ディ,JQS,情報・通信,0.0,15.0,infomation,AA,
3807,(株)フィスコ,JQG,情報・通信,0.0,15.0,infomation,E,
3808,(株)オウケイウェイヴ,T2,情報・通信,0.0,15.0,infomation,E,
3810,サイバーステップ(株),T2,情報・通信,0.0,15.0,infomation,E,
3814,(株)アルファクス・フード・システム,JQG,情報・通信,0.0,15.0,infomation,E,
3815,(株)メディア工房,MO,情報・通信,0.0,15.0,infomation,E,
3816,(株)大和コンピューター,JQS,情報・通信,0.0,15.0,infomation,E,
3817,(株)ＳＲＡホールディングス,T1,情報・通信,0.0,15.0,infomation,E,
3823,(株)アクロディア,T2,情報・通信,0.0,15.0,infomation,E,
3824,メディアファイブ(株),JQS,情報・通信,0.0,15.0,infomation,E,
3825,(株)リミックスポイント,T2,情報・通信,0.0,15.0,infomation,E,
3826,(株)システムインテグレータ,T1,情報・通信,0.0,15.0,infomation,A,
3830,(株)ギガプライズ,T2,情報・通信,0.0,15.0,infomation,C,
3834,(株)朝日ネット,T1,情報・通信,0.0,15.0,infomation,E,
3835,ｅＢＡＳＥ(株),T1,情報・通信,0.0,15.0,infomation,E,
3836,(株)アバント,T1,情報・通信,0.0,15.0,infomation,E,
3837,アドソル日進(株),T1,情報・通信,0.0,15.0,infomation,E,
3839,(株)ＯＤＫソリューションズ,T2,情報・通信,0.0,15.0,infomation,E,
3840,パス(株),T2,情報・通信,0.0,15.0,infomation,E,
3841,(株)ジーダット,JQS,情報・通信,0.0,15.0,infomation,E,
3842,(株)ネクストジェン,JQG,情報・通信,0.0,15.0,infomation,E,
3843,フリービット(株),T1,情報・通信,0.0,15.0,infomation,1,
3844,コムチュア(株),T1,情報・通信,0.0,15.0,infomation,A,
3845,(株)アイフリークモバイル,JQS,情報・通信,0.0,15.0,infomation,E,
3847,パシフィックシステム(株),JQS,情報・通信,0.0,15.0,infomation,E,
3848,(株)データ・アプリケーション,JQS,情報・通信,0.0,15.0,infomation,E,
3849,日本テクノ・ラボ(株),T2,情報・通信,0.0,15.0,infomation,E,
3850,(株)ＮＴＴデータイントラマート,T2,情報・通信,0.0,15.0,infomation,E,
3851,(株)日本一ソフトウェア,JQS,情報・通信,0.0,15.0,infomation,E,
3852,サイバーコム(株),T1,情報・通信,0.0,15.0,infomation,E,
3853,アステリア(株),T1,情報・通信,0.0,15.0,infomation,E,
3853,アステリア(株),T1,情報・通信,0.0,15.0,infomation,A,
3854,(株)アイル,T1,情報・通信,0.0,15.0,infomation,E,
3856,Ａｂａｌａｎｃｅ(株),T2,電気機器,0.0,31.0,electorical_pro,E,
3857,(株)ラック,JQS,情報・通信,0.0,15.0,infomation,E,
3858,(株)ユビキタスＡＩコーポレーション,JQS,情報・通信,0.0,15.0,infomation,E,
3861,王子ホールディングス(株),T1,パルプ・紙,1.0,6.0,paper,E,
3863,日本製紙(株),T1,パルプ・紙,1.0,6.0,paper,E,
3864,三菱製紙(株),T1,パルプ・紙,0.0,6.0,paper,E,
3865,北越コーポレーション(株),T1,パルプ・紙,0.0,6.0,paper,E,
3877,中越パルプ工業(株),T1,パルプ・紙,0.0,6.0,paper,E,
3878,(株)巴川製紙所,T1,パルプ・紙,0.0,6.0,paper,E,
3880,大王製紙(株),T1,パルプ・紙,0.0,6.0,paper,E,
3891,ニッポン高度紙工業(株),JQS,パルプ・紙,0.0,6.0,paper,E,
3892,(株)岡山製紙,JQS,パルプ・紙,0.0,6.0,paper,E,
3895,ハビックス(株),JQS,パルプ・紙,0.0,6.0,paper,E,
3896,阿波製紙(株),T1,パルプ・紙,0.0,6.0,paper,E,
3900,(株)クラウドワークス,MO,情報・通信,0.0,15.0,infomation,E,
3901,マークラインズ(株),T1,情報・通信,0.0,15.0,infomation,E,
3902,メディカル・データ・ビジョン(株),T1,情報・通信,0.0,15.0,infomation,AA,
3903,(株)ｇｕｍｉ,T1,情報・通信,0.0,15.0,infomation,E,
3904,(株)カヤック,MO,情報・通信,0.0,15.0,infomation,E,
3905,データセクション(株),MO,情報・通信,0.0,15.0,infomation,AA,
3906,(株)ＡＬＢＥＲＴ,MO,情報・通信,0.0,15.0,infomation,D,
3907,シリコンスタジオ(株),MO,情報・通信,0.0,15.0,infomation,E,
3908,(株)コラボス,MO,情報・通信,0.0,15.0,infomation,E,
3909,(株)ショーケース,T1,情報・通信,0.0,15.0,infomation,E,
3910,(株)エムケイシステム,JQS,情報・通信,0.0,15.0,infomation,E,
3911,(株)Ａｉｍｉｎｇ,MO,情報・通信,0.0,15.0,infomation,E,
3912,(株)モバイルファクトリー,T1,情報・通信,0.0,15.0,infomation,E,
3913,(株)ｓＭｅｄｉｏ,MO,情報・通信,0.0,15.0,infomation,E,
3914,ＪＩＧ−ＳＡＷ(株),MO,情報・通信,0.0,15.0,infomation,E,
3915,(株)テラスカイ,T1,情報・通信,0.0,15.0,infomation,S,
3916,デジタル・インフォメーション・テクノロジー(株),T1,情報・通信,0.0,15.0,infomation,E,
3917,(株)アイリッジ,MO,情報・通信,0.0,15.0,infomation,E,
3918,ＰＣＩホールディングス(株),T1,情報・通信,0.0,15.0,infomation,E,
3919,パイプドＨＤ(株),T1,情報・通信,0.0,15.0,infomation,E,
3920,アイビーシー(株),T1,情報・通信,0.0,15.0,infomation,E,
3921,(株)ネオジャパン,T1,情報・通信,0.0,15.0,infomation,A,
3922,(株)ＰＲ　ＴＩＭＥＳ,T1,情報・通信,0.0,15.0,infomation,E,
3923,(株)ラクス,MO,情報・通信,0.0,15.0,infomation,E,
3924,(株)ランドコンピュータ,T1,情報・通信,0.0,15.0,infomation,E,
3925,(株)ダブルスタンダード,T1,情報・通信,0.0,15.0,infomation,E,
3926,(株)オープンドア,T1,情報・通信,0.0,15.0,infomation,E,
3927,(株)フーバーブレイン,MO,情報・通信,0.0,15.0,infomation,E,
