code,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,営業CF,投資CF,財務CF,設備投資,現金同等物,営業CFマージン,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA,一株配当,剰余金の配当,自社株買い,配当性向,総還元性向,純資産配当率,name
3664,2020/12,3622107000.0,865174000.0,863014000.0,-736041000.0,358352000.0,707129000.0,28.74,23.8,-928781000.0,223108000.0,204419000.0,-101127000.0,424923000.0,-13.95,6658742000.0,-618750000.0,-816312000.0,-721809000.0,-26.83,,,,,,,,,モブキャストホールディングス
3665,2020/01,8835482000.0,7371913000.0,7372189000.0,7014241000.0,,,177.03,83.4,1754019000.0,-24648000.0,-49000.0,-16691000.0,8186097000.0,28.77,6097281000.0,2692574000.0,2681698000.0,1860539000.0,44.68,25.24,21.06,3.99,291000000.0,49000.0,15.64,15.64,4.0,エニグモ
3666,2020/03,5990391000.0,4369110000.0,3865359000.0,3676265000.0,,43193000.0,220.51,72.6,1008441000.0,-381535000.0,-322683000.0,-91061000.0,2066375000.0,13.13,7677818000.0,282450000.0,307810000.0,130389000.0,6.61,3.0,2.18,12.0,315516000.0,,241.98,241.98,4.9,テクノスジャパン
3667,2020/12,2047268000.0,840911000.0,779083000.0,-4868426000.0,435000000.0,,56.74,38.1,-734751000.0,-58966000.0,1223307000.0,-1614000.0,1113823000.0,-18.04,4073001000.0,-596227000.0,-641945000.0,-1044061000.0,-83.05,,,,,21000.0,,,,ｅｎｉｓｈ
3668,2020/09,85833000000.0,75779000000.0,75373000000.0,67185000000.0,,,592.8,88.3,15010000000.0,-2640000000.0,-2780000000.0,-101000000.0,65308000000.0,33.26,45128000000.0,12250000000.0,11790000000.0,7977000000.0,62.45,10.53,9.29,25.0,2167000000.0,,27.17,27.17,4.4,コロプラ
3670,2020/02,2675054000.0,1700163000.0,1697675000.0,1351733000.0,,14175000.0,1411.39,63.6,196171000.0,-83725000.0,-69082000.0,-74795000.0,779584000.0,3.51,5583318000.0,247240000.0,255531000.0,172984000.0,143.6,10.17,6.47,55.0,59840000.0,53000.0,34.59,34.62,,協立情報通信
3671,2020/12,5689263000.0,2259398000.0,2259398000.0,1550041000.0,1150000000.0,520265000.0,379.15,39.7,429041000.0,-400127000.0,-100121000.0,-406994000.0,1942669000.0,10.66,4023201000.0,445721000.0,488628000.0,334809000.0,56.18,14.82,5.88,12.0,71510000.0,123000.0,21.36,21.4,3.4,ソフトマックス
3672,2020/09,3061859000.0,2087738000.0,2082941000.0,-5449217000.0,,15000000.0,119.68,68.0,-146119000.0,-148296000.0,719419000.0,-1033000.0,1582299000.0,-2.46,5949016000.0,-292286000.0,-198350000.0,-139227000.0,-8.03,,,,0.0,,,,,オルトプラス
3673,2020/12,32273923000.0,24602466000.0,24600015000.0,13265826000.0,,,280.87,76.2,5056393000.0,-2773681000.0,-2084336000.0,-24780000.0,3232409000.0,23.89,21161858000.0,4135221000.0,,2464869000.0,28.16,10.02,7.64,13.2,1146294000.0,29000.0,46.51,46.51,4.8,ブロードリーフ
3674,2020/09,13382944000.0,8115641000.0,3692425000.0,2156591000.0,1133332000.0,698409000.0,784.95,60.5,824009000.0,-287410000.0,813361000.0,-308361000.0,2704994000.0,10.46,7874480000.0,820884000.0,808986000.0,428692000.0,41.81,5.29,3.2,,,,,0.0,,オークファン
3675,2020/12,11416430000.0,3593901000.0,3844775000.0,2647651000.0,812275000.0,2641800000.0,179.58,30.9,1637715000.0,-366417000.0,1272096000.0,-222327000.0,5218493000.0,10.25,15984695000.0,986026000.0,1078441000.0,466789000.0,23.67,13.23,4.09,6.2,120870000.0,100016000.0,25.89,47.32,3.6,クロス・マーケティンググループ
3676,2020/03,10637014000.0,5438469000.0,4898105000.0,6904318000.0,2546384000.0,,228.62,46.3,1086745000.0,-1018402000.0,-515831000.0,-256848000.0,3704104000.0,5.14,21138200000.0,1394065000.0,1372376000.0,792130000.0,36.31,16.09,7.45,14.0,296218000.0,500047000.0,37.4,100.52,5.5,デジタルハーツホールディングス
3677,2020/09,5968051000.0,4042669000.0,3771970000.0,3426762000.0,110000000.0,68930000.0,172.97,67.7,1125331000.0,-47316000.0,-352237000.0,-55188000.0,2823018000.0,8.81,12771273000.0,1489101000.0,1509534000.0,1015089000.0,43.43,25.11,17.01,16.0,327208000.0,58284000.0,32.23,37.98,10.2,システム情報
3678,2020/02,34062000000.0,5838000000.0,5342000000.0,665000000.0,,6578000000.0,408.59,17.0,1928000000.0,-77000000.0,-1506000000.0,-327000000.0,8089000000.0,2.93,65860000000.0,1853000000.0,1761000000.0,884000000.0,64.53,15.27,2.6,13.0,129000000.0,,14.59,14.59,3.4,メディアドゥ
3679,2020/03,22406000000.0,16264000000.0,16261000000.0,11578000000.0,431000000.0,622000000.0,146.33,72.6,2144000000.0,-1642000000.0,-1160000000.0,-79000000.0,6631000000.0,16.24,13199000000.0,3806000000.0,,2669000000.0,24.02,16.41,11.91,3.0,201000000.0,,7.53,7.53,2.2,じげん
3680,2020/12,5767772000.0,2972080000.0,2793822000.0,-2005762000.0,43212000.0,808124000.0,181.56,48.4,466430000.0,-342142000.0,255899000.0,-1135000.0,2067077000.0,10.64,4385083000.0,-25809000.0,,18626000.0,1.21,0.67,0.32,,,23000.0,,0.12,,ホットリンク
3681,2020/12,10031260000.0,3825417000.0,3868198000.0,1397417000.0,1174950000.0,904380000.0,156.41,37.8,1975280000.0,-935455000.0,950756000.0,-886794000.0,2772585000.0,23.85,8282569000.0,1046392000.0,1020100000.0,1138279000.0,47.1,30.06,11.35,4.0,24078000.0,299985000.0,2.12,28.47,2.8,ブイキューブ
3682,2020/03,3877342000.0,3253224000.0,3252960000.0,2362063000.0,,,478.28,83.9,64083000.0,-174552000.0,-173268000.0,-157069000.0,2040009000.0,3.32,1928853000.0,162569000.0,172005000.0,83673000.0,12.19,2.57,2.16,18.0,124628000.0,48639000.0,148.95,207.08,3.7,エンカレッジ・テクノロジ
3683,2020/12,10053000000.0,5047000000.0,4978971000.0,2954205000.0,,2079906000.0,482.29,49.5,740000000.0,333000000.0,-595000000.0,-371078000.0,1863331000.0,5.79,12777000000.0,924000000.0,951000000.0,644000000.0,62.36,12.93,6.41,10.0,82739000.0,6467000.0,12.85,13.85,2.2,サイバーリンクス
3686,2020/03,4462916000.0,3894828000.0,3894541000.0,-2275789000.0,,96678000.0,91.99,87.3,-251781000.0,-61596000.0,-241530000.0,-8719000.0,3953887000.0,-42.14,597548000.0,-441029000.0,-440946000.0,-438009000.0,-10.35,,,,,,,,,ディー・エル・イー
3687,2020/09,8143235000.0,3541706000.0,3461192000.0,3261557000.0,,2881217000.0,104.6,42.1,816112000.0,-79429000.0,3162310000.0,-25472000.0,5593009000.0,14.16,5764630000.0,1184296000.0,1178718000.0,668092000.0,20.24,19.48,8.2,6.0,247704000.0,299991000.0,37.08,81.98,5.7,フィックスターズ
3688,2020/12,49259000000.0,24553000000.0,23924000000.0,11046000000.0,19000000.0,180000000.0,967.46,49.5,2013000000.0,66000000.0,-892000000.0,-316000000.0,15600000000.0,8.95,22487000000.0,3463000000.0,3335000000.0,1781000000.0,70.57,7.31,3.62,48.0,404000000.0,264000000.0,22.68,37.51,5.1,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ
3690,2020/09,2751470000.0,1275468000.0,1278292000.0,720270000.0,100000000.0,719150000.0,202.2,46.4,521449000.0,-510074000.0,334708000.0,-181304000.0,1118716000.0,19.91,2618633000.0,276952000.0,261181000.0,183391000.0,29.09,14.38,6.67,4.0,7000.0,136000.0,0.0,0.08,2.0,イルグルム
3691,2020/09,1420494000.0,806650000.0,805062000.0,-724021000.0,200000000.0,37980000.0,234.68,56.7,-447270000.0,190693000.0,-288269000.0,-11763000.0,886070000.0,-76.24,586685000.0,-320265000.0,-302766000.0,-523041000.0,-152.47,,,,,,,,,リアルワールド
3692,2020/03,2527508000.0,1590724000.0,1590724000.0,1043830000.0,,,194.23,62.9,193290000.0,-65905000.0,-158000.0,-64446000.0,2016262000.0,12.07,1602027000.0,341130000.0,341726000.0,274488000.0,33.52,17.26,10.86,,0.0,158000.0,0.0,0.06,,ＦＦＲＩセキュリティ
3694,2020/03,4604239000.0,3039185000.0,2968629000.0,1872893000.0,,,53.95,64.5,430637000.0,-365711000.0,250000.0,-215269000.0,1263910000.0,6.4,6728792000.0,256981000.0,259448000.0,117222000.0,2.13,3.95,2.55,,,,,0.0,,オプティム
3695,2020/12,2231647000.0,1483144000.0,1494087000.0,850086000.0,,,909.53,66.5,363002000.0,-95028000.0,-82557000.0,-94950000.0,913182000.0,10.69,3394929000.0,263718000.0,241070000.0,175672000.0,107.73,11.84,7.87,53.86,68667000.0,,39.09,39.09,6.1,ＧＭＯリサーチ
3696,2020/12,16227007000.0,7091451000.0,6250380000.0,2321662000.0,1300000000.0,1228653000.0,592.07,40.1,2258195000.0,-482524000.0,363409000.0,-401515000.0,6097058000.0,11.17,20213496000.0,1496809000.0,1816143000.0,744595000.0,67.32,11.44,4.59,18.0,154940000.0,299973000.0,20.81,61.1,3.1,セレス
3697,2020/08,19821109000.0,10781494000.0,10387060000.0,3863142000.0,,3574651000.0,661.65,53.0,2250560000.0,-5926354000.0,1510923000.0,-483590000.0,6524000000.0,7.84,28712177000.0,2353376000.0,2535129000.0,1648692000.0,104.5,15.68,8.32,,,555000.0,,0.03,,ＳＨＩＦＴ
3698,2020/09,5236711000.0,3681200000.0,3672125000.0,2282830000.0,,,678.28,69.9,445642000.0,-133102000.0,146602000.0,-113231000.0,3349968000.0,18.97,2349739000.0,457180000.0,457894000.0,373748000.0,70.6,10.21,7.14,,,127000.0,,0.03,,ＣＲＩ・ミドルウェア
3708,2020/03,132655000000.0,77678000000.0,67599000000.0,47910000000.0,11405000000.0,11506000000.0,5105.21,53.5,11014000000.0,-9598000000.0,-234000000.0,-6274000000.0,9908000000.0,13.66,80603000000.0,2870000000.0,5389000000.0,3694000000.0,266.01,5.21,2.78,75.0,1041000000.0,1000000.0,28.18,28.21,1.5,特種東海製紙
3710,2020/09,5501397000.0,4834047000.0,4798308000.0,4179337000.0,,40000000.0,935.39,87.4,87661000.0,-140197000.0,137229000.0,-70461000.0,3567002000.0,2.52,3474514000.0,198803000.0,223145000.0,52395000.0,10.19,1.09,0.95,6.0,66820000.0,42000.0,127.53,127.61,0.6,ジョルダン
3712,2020/09,5860854000.0,4488299000.0,4488299000.0,4561126000.0,,,1339.93,76.6,863011000.0,-727968000.0,-268326000.0,-726502000.0,2019076000.0,28.43,3035506000.0,1116673000.0,1117068000.0,773191000.0,230.82,17.23,13.19,80.0,267984000.0,535000.0,34.66,34.73,6.3,情報企画
3719,2020/12,1091699000.0,840170000.0,830215000.0,-78475000.0,,80530000.0,38.44,76.8,-67194000.0,9691000.0,377341000.0,-33818000.0,747678000.0,-14.09,476939000.0,-84079000.0,-85220000.0,-85519000.0,-4.12,,,,,,,,,ジェクシード
3723,2020/09,7682001000.0,6821115000.0,6821115000.0,6337922000.0,,,663.55,88.8,1706628000.0,-27924000.0,-122985000.0,-7260000.0,7142256000.0,68.36,2496586000.0,1349985000.0,1352163000.0,875723000.0,85.19,12.84,11.4,12.0,123357000.0,,14.09,14.09,1.9,日本ファルコム
3726,2020/09,2026445000.0,673837000.0,663539000.0,-608867000.0,400000000.0,431491000.0,94.99,32.7,-233156000.0,44993000.0,-99786000.0,-27953000.0,969144000.0,-11.85,1967541000.0,-397831000.0,-405855000.0,-464829000.0,-68.02,,,,,144000.0,,,,フォーシーズホールディングス
3727,2020/12,3132000000.0,2166000000.0,2135320000.0,-1665865000.0,200000000.0,,96.53,68.2,-285000000.0,-14000000.0,197000000.0,-2502000.0,1307194000.0,-8.42,3384000000.0,54000000.0,39000000.0,84000000.0,3.8,3.93,2.68,,,159000.0,,0.19,,アプリックス
3733,2020/10,27374957000.0,23228142000.0,23178764000.0,20488461000.0,70000000.0,,4272.7,84.9,2490311000.0,-111872000.0,-489482000.0,-1181787000.0,6371549000.0,12.15,20499889000.0,3352187000.0,3405754000.0,2347463000.0,431.67,10.11,8.58,85.0,489566000.0,317000.0,20.86,20.87,2.0,ソフトウェア・サービス
3738,2020/03,181378000000.0,55102000000.0,54893000000.0,46876000000.0,,,988.21,30.4,30998000000.0,-4642000000.0,-8868000000.0,-1546000000.0,43125000000.0,6.54,474150000000.0,13726000000.0,19194000000.0,12628000000.0,226.59,22.93,6.96,75.0,4235000000.0,,33.54,33.54,8.2,ティーガイア
3741,2020/03,7514540000.0,6251274000.0,6214733000.0,5151000000.0,36000000.0,,1221.12,83.2,843131000.0,73130000.0,-244947000.0,-19069000.0,3369948000.0,13.29,6343928000.0,930591000.0,999572000.0,687859000.0,134.37,11.0,9.15,73.0,245725000.0,,35.72,35.72,6.2,セック
3744,2020/12,6851698000.0,1548289000.0,1744031000.0,349766000.0,50000000.0,290500000.0,173.15,21.9,649314000.0,151424000.0,-182990000.0,-56478000.0,2728289000.0,4.37,14841739000.0,236171000.0,256459000.0,310145000.0,35.78,20.66,4.53,10.0,43343000.0,55000.0,13.98,13.99,5.8,サイオス
3747,2020/09,1420243000.0,909619000.0,907469000.0,-1472499000.0,200000000.0,,126.29,63.9,-307552000.0,-20858000.0,262789000.0,-2421000.0,527223000.0,-14.01,2195658000.0,19348000.0,-83626000.0,50660000.0,7.05,5.58,3.57,,,,,0.0,,インタートレード
3750,2020/03,15482775000.0,3832748000.0,3812824000.0,1442216000.0,27100000.0,8218800000.0,568.06,24.6,531609000.0,-7423698000.0,6358358000.0,,999505000.0,45.04,1180408000.0,-129159000.0,-185462000.0,319394000.0,47.58,8.38,2.06,10.0,134252000.0,492000.0,42.03,42.19,1.8,ＦＲＡＣＴＡＬＥ
3751,2020/03,163383000000.0,26888000000.0,22497000000.0,18871000000.0,12667000000.0,26927000000.0,862.77,14.2,3857000000.0,3789000000.0,-8738000000.0,-11769000000.0,18362000000.0,3.94,97887000000.0,2456000000.0,553000000.0,1991000000.0,74.09,8.59,1.22,10.0,274000000.0,,13.76,13.76,1.1,日本アジアグループ
3753,2020/03,2294312000.0,712920000.0,711252000.0,-1688217000.0,11664000.0,208621000.0,75.4,31.1,1101238000.0,-76007000.0,217297000.0,-64706000.0,1575694000.0,24.38,4517542000.0,542872000.0,470554000.0,364594000.0,38.56,51.14,15.89,,,91000.0,,0.02,,フライトホールディングス
3758,2020/12,19392000000.0,8830000000.0,8501000000.0,-326000000.0,719000000.0,3272000000.0,384.84,44.2,-192000000.0,-71000000.0,-1601000000.0,-146000000.0,8062000000.0,-0.75,25700000000.0,364000000.0,322000000.0,-4521000000.0,-198.16,,,5.0,277000000.0,411000000.0,,,1.0,アエリア
3760,2020/05,1451749000.0,1172990000.0,987540000.0,-3486041000.0,,,188.79,68.0,11671000.0,-136764000.0,2280000.0,-98501000.0,1101146000.0,0.7,1678933000.0,-271831000.0,-275373000.0,-316931000.0,-60.63,,,,,82000.0,,,,ケイブ
3762,2020/03,29623904000.0,15005009000.0,13651763000.0,8743202000.0,450000000.0,900000000.0,343.67,46.1,2469738000.0,-999282000.0,123832000.0,-523940000.0,13396650000.0,8.65,28553244000.0,3028303000.0,3018746000.0,1863174000.0,47.05,13.64,6.29,15.0,715244000.0,199000.0,38.39,38.4,4.7,テクマトリックス
3763,2020/03,11067992000.0,9346408000.0,9233089000.0,8224756000.0,,,604.94,83.2,1677134000.0,-254142000.0,-455933000.0,-172763000.0,5241392000.0,33.19,5052786000.0,1470085000.0,1535564000.0,1036788000.0,68.31,11.25,9.37,45.0,529805000.0,135000.0,51.1,51.11,7.6,プロシップ
3765,2020/12,122257000000.0,104727000000.0,96500000000.0,173321000000.0,,416000000.0,1422.33,78.9,24214000000.0,-6472000000.0,-4710000000.0,,95979000000.0,24.5,98844000000.0,30157000000.0,30202000000.0,16369000000.0,239.94,16.96,13.39,30.0,2090000000.0,2995000000.0,12.77,31.06,2.3,ガンホー・オンライン・エンターテイメント
3766,2020/03,5075000000.0,3528393000.0,3506702000.0,3137691000.0,,,1036.29,69.5,-492066000.0,27957000.0,-133767000.0,-23456000.0,1945694000.0,-5.89,8350606000.0,-276799000.0,-265414000.0,-273910000.0,-78.96,,,13.0,45454000.0,59971000.0,,,1.2,システムズ・デザイン
3768,2020/03,5534958000.0,4632365000.0,4142130000.0,2299444000.0,,215640000.0,1226.57,82.1,710944000.0,-467578000.0,-372970000.0,-484197000.0,1967596000.0,22.57,3150052000.0,507088000.0,547983000.0,305885000.0,80.84,6.73,5.53,20.0,65373000.0,246362000.0,21.37,101.91,1.7,リスクモンスター
3769,2020/09,192022622000.0,33453515000.0,31734145000.0,20725465000.0,18800400000.0,131400000.0,431.25,16.5,49188824000.0,-4493307000.0,-785107000.0,-428158000.0,95830807000.0,148.85,33046404000.0,10388667000.0,,7624148000.0,103.62,24.03,3.97,52.0,2648164000.0,,34.73,34.73,13.1,ＧＭＯペイメントゲートウェイ
3770,2020/04,6657907000.0,6353458000.0,6186106000.0,4685925000.0,,,497.93,95.4,-2743000.0,26976000.0,-39000.0,-88146000.0,4673543000.0,-0.07,3789027000.0,44686000.0,1593000.0,-227378000.0,-17.82,,,,39000.0,,,,,ザッパラス
3771,2020/03,10692611000.0,6294330000.0,6335858000.0,5269252000.0,,686327000.0,752.39,58.8,1308994000.0,-50949000.0,-312611000.0,-85641000.0,5332285000.0,8.05,16250973000.0,1723049000.0,1737304000.0,1237566000.0,148.07,19.68,11.57,50.0,250746000.0,198000.0,20.26,20.28,7.1,システムリサーチ
3772,2020/03,24893056000.0,9679552000.0,8671709000.0,7411628000.0,633000000.0,464585000.0,1041.55,34.8,-8916529000.0,-1980898000.0,12806137000.0,-43991000.0,4288074000.0,-67.44,13220816000.0,2708359000.0,3732641000.0,2426930000.0,291.65,27.99,9.75,20.0,165437000.0,265000.0,6.82,6.83,2.2,ウェルス・マネジメント
3773,2020/03,11686301000.0,10471918000.0,10604976000.0,-2145984000.0,90000000.0,142112000.0,564.56,88.3,876636000.0,-853433000.0,340000.0,-491230000.0,5036726000.0,18.47,4747341000.0,695444000.0,815522000.0,692010000.0,37.87,6.71,5.92,,,,,0.0,,アドバンスト・メディア
3774,2020/03,206524260000.0,80057117000.0,79075589000.0,16500993000.0,15580000000.0,12170000000.0,876.99,38.3,33393751000.0,-7264834000.0,-19354021000.0,-7196952000.0,38671734000.0,16.33,204473515000.0,8225172000.0,,4006773000.0,44.44,5.07,1.94,13.5,1217082000.0,133000.0,30.38,30.38,1.6,インターネットイニシアティブ
3776,2020/12,23359865000.0,12066557000.0,8520557000.0,1449702000.0,500000000.0,4552694000.0,141.49,36.2,2284637000.0,-984977000.0,-1082148000.0,-515264000.0,6117520000.0,14.21,16077000000.0,524882000.0,530327000.0,342507000.0,5.73,4.05,1.47,2.0,119532000.0,15000.0,34.9,34.9,1.4,ブロードバンドタワー
3777,2020/12,610672000.0,109143000.0,69503000.0,-2934430000.0,,,0.6,13.7,-144988000.0,600000.0,9633000.0,0.0,120809000.0,-40.92,354314000.0,-269035000.0,-277015000.0,-1761979000.0,-12.72,,,,0.0,6000.0,,,0.0,ＦＨＴホールディングス
3778,2020/03,28787225000.0,7424308000.0,7335843000.0,4312563000.0,1268000000.0,4317086000.0,201.1,25.5,4582193000.0,-2973593000.0,-2541492000.0,-2888281000.0,4572321000.0,20.91,21908899000.0,939206000.0,789644000.0,160091000.0,4.39,2.18,0.56,2.5,91200000.0,,56.97,56.97,1.2,さくらインターネット
3779,2020/03,579802000.0,385394000.0,385394000.0,-1297056000.0,,,36.8,66.5,81202000.0,-2176000.0,-47000000.0,-1000000.0,384000000.0,6.41,1267315000.0,51720000.0,50619000.0,6687000.0,0.64,1.74,1.15,,,,,0.0,,ジェイ・エスコムホールディングス
3782,2020/12,3592714000.0,2936909000.0,3051188000.0,9668000.0,,,60.14,80.7,-134817000.0,200610000.0,1504765000.0,-3479000.0,1794733000.0,-11.66,1156423000.0,-153789000.0,-169505000.0,-173494000.0,-3.92,,,,,,,,,ディー・ディー・エス
3784,2020/12,18768782000.0,9426872000.0,8695920000.0,7754648000.0,1125000000.0,1240320000.0,518.24,46.4,2491615000.0,-736272000.0,731500000.0,-517723000.0,6730448000.0,8.99,27720200000.0,2128153000.0,2095202000.0,1222530000.0,72.69,14.03,6.51,14.0,243852000.0,,19.95,19.95,2.9,ヴィンクス
3787,2020/03,2654192000.0,2572985000.0,2563446000.0,-1629985000.0,,,992.27,96.9,69140000.0,1001176000.0,-37000.0,-1361000.0,1455879000.0,13.19,524030000.0,-176031000.0,-173404000.0,-176145000.0,-67.93,,,,0.0,37000.0,,,0.0,テクノマセマティカル
3788,2020/12,11063178000.0,7288881000.0,6826913000.0,6027798000.0,300000000.0,,607.31,63.2,1902717000.0,-1158500000.0,-64609000.0,-1287953000.0,5250417000.0,14.27,13332684000.0,1357154000.0,1394007000.0,1170543000.0,101.62,16.73,10.58,50.81,536688000.0,,45.85,45.85,8.7,ＧＭＯグローバルサイン・ホールディングス
3791,2020/05,11150206000.0,4962631000.0,4947469000.0,2292414000.0,,,1007.7,44.3,1732950000.0,-1509246000.0,-80567000.0,-1543296000.0,3629582000.0,19.12,9062984000.0,282947000.0,222861000.0,-22811000.0,-4.65,,,5.0,25276000.0,45000.0,,,0.5,ＩＧポート
3793,2020/03,6423758000.0,2168542000.0,2112405000.0,-1478302000.0,1180000000.0,285000000.0,74.22,32.9,691423000.0,-100638000.0,-1188248000.0,-524505000.0,2258707000.0,6.81,10150166000.0,617072000.0,635890000.0,711468000.0,25.02,33.68,11.08,,,,,0.0,,ドリコム
3796,2020/03,2041228000.0,1653175000.0,1653175000.0,445185000.0,,,239.54,81.0,524288000.0,-464501000.0,-77845000.0,-462460000.0,595687000.0,24.69,2123813000.0,123042000.0,124015000.0,72730000.0,10.54,4.4,3.56,5.0,34507000.0,22000.0,47.45,47.48,2.1,いい生活
3798,2020/03,7036964000.0,5684142000.0,5551935000.0,3832952000.0,,,981.19,78.9,883693000.0,-10953000.0,-326868000.0,-8759000.0,4417190000.0,13.83,6387867000.0,1331844000.0,1334957000.0,738423000.0,128.68,13.31,10.49,26.0,143498000.0,172911000.0,19.43,42.85,2.8,ＵＬＳグループ
3799,2020/03,9269204000.0,6330381000.0,6365363000.0,4446817000.0,,93344000.0,770.59,68.3,723813000.0,-51557000.0,-628375000.0,-33161000.0,1218020000.0,3.93,18428343000.0,433992000.0,540849000.0,347458000.0,41.8,5.49,3.75,12.0,102028000.0,166684000.0,29.36,77.34,1.6,キーウェアソリューションズ
3800,2020/03,14731810000.0,11040464000.0,10515749000.0,8321573000.0,,,1439.42,74.9,1626452000.0,-134203000.0,-2110081000.0,-446035000.0,7338098000.0,16.04,10138223000.0,1073196000.0,1153718000.0,893435000.0,108.08,8.09,6.06,62.0,479091000.0,1165101000.0,53.62,184.03,4.4,ユニリタ
3802,2020/03,909882000.0,701964000.0,711001000.0,379750000.0,,,435.93,76.9,208556000.0,-45596000.0,-12669000.0,-47632000.0,603735000.0,15.97,1305905000.0,135350000.0,144337000.0,98276000.0,61.21,14.04,10.8,10.0,12844000.0,,13.07,,2.4,エコミック
3803,2020/03,589970000.0,252113000.0,147212000.0,-109038000.0,,,116.96,40.0,-69144000.0,38079000.0,,-4915000.0,283823000.0,-9.98,692887000.0,-64386000.0,-62531000.0,-61182000.0,-30.34,,,,,,,,,イメージ情報開発
3804,2020/10,4576183000.0,2982952000.0,2985994000.0,1883106000.0,,40264000.0,459.42,65.2,1123807000.0,-551101000.0,-198402000.0,-14915000.0,1087285000.0,29.16,3854536000.0,727322000.0,729728000.0,510686000.0,78.65,17.12,11.16,14.0,64928000.0,130000.0,12.71,12.74,3.3,システム　ディ
3807,2020/12,2720902000.0,1297906000.0,1493679000.0,-247823000.0,79678000.0,59824000.0,27.85,46.8,-41367000.0,172147000.0,-89516000.0,-132558000.0,151190000.0,-3.7,1119525000.0,61660000.0,-127349000.0,66621000.0,1.48,5.24,2.45,3.0,22842000.0,,34.29,34.29,13.5,フィスコ
3810,2020/05,6027213000.0,4904692000.0,4811226000.0,741580000.0,,,615.84,80.3,198224000.0,-302503000.0,611012000.0,-298041000.0,2919262000.0,1.53,12997762000.0,639200000.0,589816000.0,526837000.0,68.81,10.88,8.74,10.0,78000000.0,31000.0,14.81,14.81,1.8,サイバーステップ
3814,2020/09,2183122000.0,42698000.0,42687000.0,-785057000.0,650000000.0,805400000.0,17.33,2.0,-646283000.0,-166453000.0,680205000.0,-154856000.0,286156000.0,-50.05,1291206000.0,-508257000.0,-532603000.0,-655473000.0,-266.07,,,,61587000.0,,,,,アルファクス・フード・システム
3815,2020/08,3228215000.0,1189856000.0,1195363000.0,835529000.0,,864114000.0,118.05,36.9,56258000.0,-166586000.0,307527000.0,-166747000.0,2500968000.0,3.13,1798549000.0,-9580000.0,-18563000.0,-149471000.0,-14.83,,,,,,,,,メディア工房
3816,2020/07,4849790000.0,3972448000.0,3714552000.0,3064838000.0,,30000000.0,1019.65,81.9,459960000.0,-79187000.0,-29536000.0,-19501000.0,2468443000.0,16.63,2766569000.0,455076000.0,467723000.0,313287000.0,80.44,7.89,6.46,15.83,56038000.0,3494000.0,17.89,19.0,1.6,大和コンピューター
3817,2020/03,34934000000.0,20052000000.0,19363000000.0,16063000000.0,198000000.0,,1624.5,57.4,3392000000.0,-619000000.0,-1371000000.0,-573000000.0,5370000000.0,7.77,43642000000.0,4948000000.0,4951000000.0,-612000000.0,-49.61,,,110.0,1357000000.0,,,,6.6,ＳＲＡホールディングス
3823,2020/08,1623579000.0,971666000.0,954704000.0,-1369676000.0,234395000.0,225403000.0,33.77,58.5,-199557000.0,-265693000.0,602508000.0,-155810000.0,591482000.0,-17.4,1147162000.0,-431857000.0,-451940000.0,-1050788000.0,-40.05,,,,0.0,,,,,アクロディア
3825,2020/03,14259000000.0,3870000000.0,3825000000.0,-4349000000.0,,,62.85,26.8,-3752000000.0,-674000000.0,746000000.0,-428000000.0,2771000000.0,-33.41,11229000000.0,-1198000000.0,-1231000000.0,-5173000000.0,-88.65,,,,,,,,,リミックスポイント
3826,2020/02,3288513000.0,2264422000.0,2212348000.0,1536515000.0,,,204.4,68.9,450890000.0,-246551000.0,-227102000.0,-239017000.0,1296511000.0,9.9,4554211000.0,661225000.0,664678000.0,458560000.0,41.39,20.25,13.94,13.0,177250000.0,49484000.0,38.65,49.44,,システムインテグレータ
3834,2020/03,11094000000.0,9704000000.0,9528000000.0,10178000000.0,,,348.32,87.5,1223000000.0,276000000.0,-1603000000.0,-909000000.0,4906000000.0,11.91,10265000000.0,1606000000.0,1647000000.0,1150000000.0,40.9,11.85,10.37,18.5,517000000.0,1085000000.0,44.96,139.3,5.4,朝日ネット
3835,2020/03,5266018000.0,4747742000.0,4752129000.0,4452721000.0,,,102.95,89.9,996374000.0,-6313000.0,-229755000.0,-31658000.0,2773588000.0,22.43,4441416000.0,1291914000.0,1330805000.0,904260000.0,19.67,19.1,17.17,5.95,236685000.0,36000.0,26.17,26.18,4.2,ｅＢＡＳＥ
3836,2020/06,11780604000.0,7194333000.0,7161533000.0,6618666000.0,,,191.42,61.1,1890755000.0,-420430000.0,-294708000.0,-357224000.0,6370860000.0,12.05,15691533000.0,2278690000.0,2282082000.0,1537894000.0,40.92,21.38,13.05,9.0,281755000.0,71000.0,18.32,18.33,5.2,アバント
3837,2020/03,7613996000.0,4554904000.0,4394393000.0,3553827000.0,,87500000.0,482.41,58.3,1208508000.0,-596003000.0,-85555000.0,-50476000.0,1899019000.0,9.08,13315368000.0,1213977000.0,1236517000.0,824338000.0,89.98,18.58,10.83,32.0,274149000.0,201000.0,33.26,33.28,7.0,アドソル日進
